machine_category,category_data_note,name,abrasive_flow_rate_kg_min,annual_maintenance_factor_pct,avg_utilization,bed_height_mm,bed_length_mm,bed_width_mm,bend_cycle_time_s,const_coeff_cycle_time,const_coeff_handling_time,csink_tool_avg_cost_usd,cut_speed_s,data_source,de_nesting_method,description,direct_overhead_rate_usd_hr,footprint_allowance_factor,form_tool_avg_cost_usd,good_part_yield,indirect_overhead_rate_usd_hr,installation_factor_pct,is_preferred,labor_rate_usd_hr,labor_time_standard,machine_length_mm,machine_life_yr,machine_manufacturer_location,machine_power_kw,machine_price_usd,machine_uptime_pct,machine_width_mm,mass_coeff_cycle_time,mass_coeff_handling_time_s_kg,max_bend_length_mm,max_form_depth_mm,max_multi_pass_thickness_mm,max_part_length_mm,max_part_width_mm,max_punch_size_mm,max_radius_to_thickness_ratio,max_rpm_rev_min,max_sheet_length_mm,max_sheet_width_mm,max_single_pass_thickness_mm,max_thickness_1_mm,max_thickness_2_mm,max_thickness_3_mm,max_thickness_4_mm,max_thickness_5_mm,max_thickness_aluminum_mm,max_thickness_brass_mm,max_thickness_copper_mm,max_thickness_stainless_steel_mm,max_thickness_steel_mm,max_tool_overlap_mm,min_multi_pass_diameter_mm,min_single_pass_diameter_mm,mixing_tube_diameter_mm,nibble_rate_cycles_min,nibble_tool_diameter_mm,nibble_tool_overlap_mm,nominal_sheet_size_length_mm,nominal_sheet_size_width_mm,note,nozzle_delay_s,number_of_heads,number_of_nozzles,number_of_operators,number_of_tool_stations,optimization_factor,orifice_diameter_mm,overhead_multiplier,paired_form_threshold_mm,perf_tool_avg_cost_usd,perforation_proximity_threshold_mm,perimeter_allowance_s_per_mm,pitch_margin_mm,power_watts,prebend_time_s,press_cycle_time_s,press_force_kn,press_table_length_mm,press_table_width_mm,pressure_n_mm2,punch_rate_cycles_min,rapid_traverse_rate_mm_min,reference_yield_strength_mpa,roll_width_mm,roll_working_length_mm,rolling_speed_mm_s,salvage_value_factor_pct,scrap_cuts_per_sheet,setup_time_hr,sheet_length_mm,sheet_length_trim_strip_mm,sheet_width_mm,sheet_width_trim_strip_mm,shut_height_mm,shuttle_time_s,side_margin_mm,small_feature_feed_radius_mm,small_feature_thickness_ratio,special_hole_tool_avg_cost_usd,special_tool_setup_hr,steel_thickness_mm,straight_length_1_mm,straight_length_2_mm,straight_length_3_mm,straight_length_4_mm,straight_length_5_mm,strokes_per_min,supplies_cost_usd_yr,tool_change_time_s,top_roll_diameter_mm,trim_strip_width_mm,wage_grade_name,weight_kg,work_center_labor_rate_factor
Deslag Machine,,Flex - L 1506 VR,,5.0,1.0,,,,,,,,,,,,0.27,3.0,,1.0,13.98,20.0,FALSE,29.95,1.0,609.6,10,Germany,1.71,250.0,80.0,914.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,0.0,,,,0.01,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,1.0
Deslag Machine,,Milwaukee - Model 6072,,5.0,1.0,,,,,,,,,,,,0.25,3.0,,1.0,13.98,20.0,FALSE,29.95,1.0,609.6,10,USA,1.58,238.66,80.0,914.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,0.0,,,,0.01,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,1.0
Deslag Machine,,Milwaukee - Model 6078,,5.0,1.0,,,,,,,,,,,,0.25,3.0,,1.0,13.98,20.0,FALSE,29.95,1.0,609.6,10,USA,1.58,194.0,80.0,914.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,0.0,,,,0.01,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,1.0
Laser Punch / Punch Press,"Rows matched via consistent name-order across all 7 screenshots (confirmed via the highlighted Muratec Motorum Hybrid 2558 2000W row appearing at position 18 in images 4-7). Image 3's Rates/Limits table appeared to have slightly fewer visible rows than the other tables (23 vs 26), so punch_rate/nibble_rate/rapid_traverse_rate/max_sheet_width/max_thickness values for a couple of Amada models (rows 5-6) carry a small risk of a 1-row misalignment - worth spot-checking Amada EML 3610 NT (4000W) against source if precision matters.",Amada ACIES 2512 B (4000W),,5.0,0.85,,,,,,,628.0,,,,,43.24,2.0,1315.0,1.0,21.87,20.0,FALSE,36.3,1.63,7870.0,10,Japan,41.0,612000.0,80.0,5970.0,,,,13.0,,,,114.3,,,2550.0,1270.0,,,,,,,6.0,6.0,6.0,6.0,6.0,0.5,,,,860.0,6.35,0.5,,,,,,,1.0,32,,,0.0,3.5,1300.0,0.7,,,4000.0,,,300.0,,,,420.0,128000.0,,,,,0.0,3.0,0.5,,10.0,,10.0,,18.0,,5.0,0.0,355.0,0.08,,6.35,12.7,25.4,50.8,101.6,,0.0,4.0,,,,,
Laser Punch / Punch Press,"Rows matched via consistent name-order across all 7 screenshots (confirmed via the highlighted Muratec Motorum Hybrid 2558 2000W row appearing at position 18 in images 4-7). Image 3's Rates/Limits table appeared to have slightly fewer visible rows than the other tables (23 vs 26), so punch_rate/nibble_rate/rapid_traverse_rate/max_sheet_width/max_thickness values for a couple of Amada models (rows 5-6) carry a small risk of a 1-row misalignment - worth spot-checking Amada EML 3610 NT (4000W) against source if precision matters.",Amada ACIES 2512 T-AJ (4000W),,5.0,0.85,,,,,,,628.0,,,,,96.22,2.0,1315.0,1.0,20.94,20.0,FALSE,36.3,1.63,6930.0,10,Japan,44.0,1479600.0,80.0,5996.0,,,,13.0,,,,114.3,,,2550.0,1270.0,,,,,,,6.0,6.0,6.0,6.0,6.0,0.5,,,,860.0,6.35,0.5,,,,,,,1.0,32,,,0.0,3.5,1300.0,0.7,,,4000.0,,,300.0,,,,420.0,128000.0,,,,,0.0,3.0,0.5,,10.0,,10.0,,18.0,,5.0,0.0,355.0,0.08,,6.35,12.7,25.4,50.8,101.6,,0.0,4.0,,,,,
Laser Punch / Punch Press,"Rows matched via consistent name-order across all 7 screenshots (confirmed via the highlighted Muratec Motorum Hybrid 2558 2000W row appearing at position 18 in images 4-7). Image 3's Rates/Limits table appeared to have slightly fewer visible rows than the other tables (23 vs 26), so punch_rate/nibble_rate/rapid_traverse_rate/max_sheet_width/max_thickness values for a couple of Amada models (rows 5-6) carry a small risk of a 1-row misalignment - worth spot-checking Amada EML 3610 NT (4000W) against source if precision matters.",Amada ACIES 2515 B-AJ (4000W),,5.0,0.85,,,,,,,628.0,,,,,95.76,2.0,1315.0,1.0,21.23,20.0,FALSE,36.3,1.63,6242.0,10,Japan,41.0,1479600.0,80.0,6926.0,,,,13.0,,,,114.3,,,2550.0,1525.0,,,,,,,6.0,6.0,6.0,6.0,6.0,0.5,,,,860.0,6.35,0.5,,,,,,,1.0,32,,,0.0,3.5,1300.0,0.7,,,4000.0,,,300.0,,,,420.0,128000.0,,,,,0.0,3.0,0.5,,10.0,,10.0,,18.0,,5.0,0.0,355.0,0.08,,6.35,12.7,25.4,50.8,101.6,,0.0,4.0,,,,,
Laser Punch / Punch Press,"Rows matched via consistent name-order across all 7 screenshots (confirmed via the highlighted Muratec Motorum Hybrid 2558 2000W row appearing at position 18 in images 4-7). Image 3's Rates/Limits table appeared to have slightly fewer visible rows than the other tables (23 vs 26), so punch_rate/nibble_rate/rapid_traverse_rate/max_sheet_width/max_thickness values for a couple of Amada models (rows 5-6) carry a small risk of a 1-row misalignment - worth spot-checking Amada EML 3610 NT (4000W) against source if precision matters.",Amada ACIES 2515 T (4000W),,5.0,0.85,,,,,,,628.0,,,,,43.7,2.0,1315.0,1.0,21.98,20.0,FALSE,36.3,1.63,7975.0,10,Japan,44.0,612000.0,80.0,5970.0,,,,13.0,,,,114.3,,,2550.0,1525.0,,,,,,,6.0,6.0,6.0,6.0,6.0,0.5,,,,800.0,6.35,0.5,,,,,,,1.0,32,,,0.0,3.5,1300.0,0.7,,,4000.0,,,300.0,,,,410.0,128000.0,,,,,0.0,3.0,0.5,,10.0,,10.0,,18.0,,5.0,0.0,355.0,0.08,,6.35,12.7,25.4,50.8,101.6,,0.0,4.0,,,,,
Laser Punch / Punch Press,"Rows matched via consistent name-order across all 7 screenshots (confirmed via the highlighted Muratec Motorum Hybrid 2558 2000W row appearing at position 18 in images 4-7). Image 3's Rates/Limits table appeared to have slightly fewer visible rows than the other tables (23 vs 26), so punch_rate/nibble_rate/rapid_traverse_rate/max_sheet_width/max_thickness values for a couple of Amada models (rows 5-6) carry a small risk of a 1-row misalignment - worth spot-checking Amada EML 3610 NT (4000W) against source if precision matters.",Amada EML 3510 NT (2000W),,5.0,0.85,,,,,,,628.0,,,,,48.81,2.0,1315.0,1.0,18.58,20.0,FALSE,36.3,1.63,5422.0,10,Japan,27.0,739000.0,80.0,5120.0,,,,13.0,,,,114.3,,,2500.0,1270.0,,,,,,,6.0,6.0,6.0,6.0,6.0,0.5,,,,665.0,6.35,0.5,,,,,,,1.0,27,,,0.0,3.5,1300.0,0.7,,,2000.0,,,300.0,,,,300.0,100000.0,,,,,0.0,3.0,0.5,,10.0,,10.0,,18.0,,5.0,0.0,355.0,0.08,,6.35,12.7,25.4,50.8,101.6,,0.0,3.0,,,,,
Laser Punch / Punch Press,"Rows matched via consistent name-order across all 7 screenshots (confirmed via the highlighted Muratec Motorum Hybrid 2558 2000W row appearing at position 18 in images 4-7). Image 3's Rates/Limits table appeared to have slightly fewer visible rows than the other tables (23 vs 26), so punch_rate/nibble_rate/rapid_traverse_rate/max_sheet_width/max_thickness values for a couple of Amada models (rows 5-6) carry a small risk of a 1-row misalignment - worth spot-checking Amada EML 3610 NT (4000W) against source if precision matters.",Amada EML 3610 NT (4000W),,5.0,0.85,,,,,,,628.0,,,,,64.01,2.0,1315.0,1.0,18.1,20.0,FALSE,36.3,1.63,4877.0,10,Japan,27.0,990000.0,80.0,5120.0,,,,13.0,,,,114.3,,,2500.0,1270.0,,,,,,,6.0,6.0,6.0,6.0,6.0,0.5,,,,645.0,6.35,0.5,,,,,,,1.0,27,,,0.0,3.5,1300.0,0.7,,,4000.0,,,300.0,,,,280.0,100000.0,,,,,0.0,3.0,0.5,,10.0,,10.0,,18.0,,5.0,0.0,355.0,0.08,,6.35,12.7,25.4,50.8,101.6,,0.0,3.0,,,,,
Laser Punch / Punch Press,"Rows matched via consistent name-order across all 7 screenshots (confirmed via the highlighted Muratec Motorum Hybrid 2558 2000W row appearing at position 18 in images 4-7). Image 3's Rates/Limits table appeared to have slightly fewer visible rows than the other tables (23 vs 26), so punch_rate/nibble_rate/rapid_traverse_rate/max_sheet_width/max_thickness values for a couple of Amada models (rows 5-6) carry a small risk of a 1-row misalignment - worth spot-checking Amada EML 3610 NT (4000W) against source if precision matters.",Amada LC 1212 C1 NT (2000W),,5.0,0.85,,,,,,,628.0,,,,,64.73,2.0,1315.0,1.0,16.46,20.0,FALSE,36.3,1.63,4650.0,10,Japan,55.0,932000.0,80.0,3305.0,,,,13.0,,,,114.3,,,1770.0,1270.0,,,,,,,6.0,6.0,6.0,6.0,6.0,0.5,,,,650.0,6.35,0.5,,,,,,,1.0,55,,,0.0,3.5,1300.0,0.7,,,2000.0,,,200.0,,,,370.0,100000.0,,,,,0.0,3.0,0.5,,10.0,,10.0,,18.0,,5.0,0.0,355.0,0.08,,6.35,12.7,25.4,50.8,101.6,,0.0,3.0,,,,,
Laser Punch / Punch Press,"Rows matched via consistent name-order across all 7 screenshots (confirmed via the highlighted Muratec Motorum Hybrid 2558 2000W row appearing at position 18 in images 4-7). Image 3's Rates/Limits table appeared to have slightly fewer visible rows than the other tables (23 vs 26), so punch_rate/nibble_rate/rapid_traverse_rate/max_sheet_width/max_thickness values for a couple of Amada models (rows 5-6) carry a small risk of a 1-row misalignment - worth spot-checking Amada EML 3610 NT (4000W) against source if precision matters.",Amada LC 2012 C1 NT (2000W),,5.0,0.85,,,,,,,628.0,,,,,64.06,2.0,1315.0,1.0,16.09,20.0,FALSE,36.3,1.63,4955.0,10,Japan,55.0,921000.0,80.0,2665.0,,,,13.0,,,,114.3,,,2000.0,1270.0,,,,,,,6.0,6.0,6.0,6.0,6.0,0.5,,,,650.0,6.35,0.5,,,,,,,1.0,55,,,0.0,3.5,1300.0,0.7,,,2000.0,,,200.0,,,,280.0,79980.0,,,,,0.0,3.0,0.5,,10.0,,10.0,,18.0,,5.0,0.0,355.0,0.08,,6.35,12.7,25.4,50.8,101.6,,0.0,4.0,,,,,
Laser Punch / Punch Press,"Rows matched via consistent name-order across all 7 screenshots (confirmed via the highlighted Muratec Motorum Hybrid 2558 2000W row appearing at position 18 in images 4-7). Image 3's Rates/Limits table appeared to have slightly fewer visible rows than the other tables (23 vs 26), so punch_rate/nibble_rate/rapid_traverse_rate/max_sheet_width/max_thickness values for a couple of Amada models (rows 5-6) carry a small risk of a 1-row misalignment - worth spot-checking Amada EML 3610 NT (4000W) against source if precision matters.",Amada LC 2512 C1 AJ (2000W),,5.0,0.85,,,,,,,628.0,,,,,71.99,2.0,1315.0,1.0,19.74,20.0,FALSE,36.3,1.63,5756.0,10,Japan,37.3,1096200.0,80.0,5996.0,,,,13.0,,,,88.9,,,2500.0,1500.0,,,,,,,6.0,6.0,6.0,6.0,6.0,0.5,,,,960.0,6.35,0.5,,,,,,,1.0,46,,,0.0,3.5,1300.0,0.7,,,2000.0,,,200.0,,,,480.0,120000.0,,,,,0.0,3.0,0.5,,10.0,,10.0,,18.0,,5.0,0.0,355.0,0.08,,6.35,12.7,25.4,50.8,101.6,,0.0,4.0,,,,,
Laser Punch / Punch Press,"Rows matched via consistent name-order across all 7 screenshots (confirmed via the highlighted Muratec Motorum Hybrid 2558 2000W row appearing at position 18 in images 4-7). Image 3's Rates/Limits table appeared to have slightly fewer visible rows than the other tables (23 vs 26), so punch_rate/nibble_rate/rapid_traverse_rate/max_sheet_width/max_thickness values for a couple of Amada models (rows 5-6) carry a small risk of a 1-row misalignment - worth spot-checking Amada EML 3610 NT (4000W) against source if precision matters.",Amada LC 2515 C1 AJ (3000W),,5.0,0.85,,,,,,,628.0,,,,,71.99,2.0,1315.0,1.0,21.3,20.0,FALSE,36.3,1.63,5934.0,10,Japan,37.3,1096200.0,80.0,6299.0,,,,13.0,,,,88.9,,,3048.0,1524.0,,,,,,,6.0,6.0,6.0,6.0,6.0,0.5,,,,880.0,6.35,0.5,,,,,,,1.0,44,,,0.0,3.5,1300.0,0.7,,,3000.0,,,200.0,,,,440.0,120000.0,,,,,0.0,3.0,0.5,,10.0,,10.0,,18.0,,5.0,0.0,355.0,0.08,,6.35,12.7,25.4,50.8,101.6,,0.0,4.0,,,,,
Laser Punch / Punch Press,"Rows matched via consistent name-order across all 7 screenshots (confirmed via the highlighted Muratec Motorum Hybrid 2558 2000W row appearing at position 18 in images 4-7). Image 3's Rates/Limits table appeared to have slightly fewer visible rows than the other tables (23 vs 26), so punch_rate/nibble_rate/rapid_traverse_rate/max_sheet_width/max_thickness values for a couple of Amada models (rows 5-6) carry a small risk of a 1-row misalignment - worth spot-checking Amada EML 3610 NT (4000W) against source if precision matters.",Danobat Silver 30,,5.0,0.85,,,,,,,627.5,,,,,51.44,2.0,1315.0,1.0,17.68,20.0,FALSE,36.3,1.63,7500.0,10,Spain,50.0,725000.0,80.0,3000.0,,,,13.0,,,,88.9,,,3000.0,1500.0,,,,,,,6.0,6.0,6.0,6.0,6.0,0.5,,,,960.0,6.35,0.5,,,,,,,1.0,43,,,0.0,3.5,1300.0,0.7,,,2000.0,,,300.0,,,,480.0,120000.0,,,,,0.0,3.0,0.5,,10.0,,10.0,,18.0,,5.0,0.0,355.0,0.08,,6.35,12.7,25.4,50.8,101.6,,0.0,5.0,,,,,
Laser Punch / Punch Press,"Rows matched via consistent name-order across all 7 screenshots (confirmed via the highlighted Muratec Motorum Hybrid 2558 2000W row appearing at position 18 in images 4-7). Image 3's Rates/Limits table appeared to have slightly fewer visible rows than the other tables (23 vs 26), so punch_rate/nibble_rate/rapid_traverse_rate/max_sheet_width/max_thickness values for a couple of Amada models (rows 5-6) carry a small risk of a 1-row misalignment - worth spot-checking Amada EML 3610 NT (4000W) against source if precision matters.",Danobat Silver 40,,5.0,0.85,,,,,,,627.5,,,,,53.86,2.0,1315.0,1.0,18.2,20.0,FALSE,36.3,1.63,8500.0,10,Spain,50.0,765000.0,80.0,3000.0,,,,13.0,,,,88.9,,,4000.0,1500.0,,,,,,,6.0,6.0,6.0,6.0,6.0,0.5,,,,880.0,6.35,0.5,,,,,,,1.0,43,,,0.0,3.5,1300.0,0.7,,,2000.0,,,300.0,,,,440.0,120000.0,,,,,0.0,3.0,0.5,,10.0,,10.0,,18.0,,5.0,0.0,355.0,0.08,,6.35,12.7,25.4,50.8,101.6,,0.0,5.0,,,,,
Laser Punch / Punch Press,"Rows matched via consistent name-order across all 7 screenshots (confirmed via the highlighted Muratec Motorum Hybrid 2558 2000W row appearing at position 18 in images 4-7). Image 3's Rates/Limits table appeared to have slightly fewer visible rows than the other tables (23 vs 26), so punch_rate/nibble_rate/rapid_traverse_rate/max_sheet_width/max_thickness values for a couple of Amada models (rows 5-6) carry a small risk of a 1-row misalignment - worth spot-checking Amada EML 3610 NT (4000W) against source if precision matters.",LVD Strippit 1250 MXP/30 LaserTool,,5.0,0.85,,,,,,,627.5,,,,,46.66,2.0,1315.0,1.0,17.72,20.0,FALSE,36.3,1.63,5384.8,10,Belgium,52.56,639529.87,80.0,4216.4,,,,13.0,,,,114.3,,,2032.0,1270.0,,,,,,,9.53,9.53,9.53,9.53,9.53,0.5,,,,575.0,6.35,0.5,,,,,,,1.0,42,,,0.0,3.5,1300.0,0.7,,,2500.0,,,328.81,,,,315.0,81280.0,,,,,0.0,3.0,0.5,,10.0,,10.0,,18.0,,5.0,0.0,355.0,0.08,,6.35,12.7,25.4,50.8,101.6,,0.0,5.0,,,,,
Laser Punch / Punch Press,"Rows matched via consistent name-order across all 7 screenshots (confirmed via the highlighted Muratec Motorum Hybrid 2558 2000W row appearing at position 18 in images 4-7). Image 3's Rates/Limits table appeared to have slightly fewer visible rows than the other tables (23 vs 26), so punch_rate/nibble_rate/rapid_traverse_rate/max_sheet_width/max_thickness values for a couple of Amada models (rows 5-6) carry a small risk of a 1-row misalignment - worth spot-checking Amada EML 3610 NT (4000W) against source if precision matters.",Laser Punch - 2000 Watts 280kN Press Force,,5.0,0.85,,,,,,,628.5,,,,,45.59,2.0,1315.0,1.0,19.35,20.0,TRUE,36.3,1.63,7500.0,10,Virtual,50.0,700000.0,80.0,4300.0,,,,13.0,,,,90.0,,,5000.0,1550.0,,,,,,,6.0,6.0,6.0,6.0,6.0,0.5,,,,800.0,6.35,0.5,,,,,,,1.0,50,,,0.0,3.5,1300.0,0.7,,,2000.0,,,280.0,,,,450.0,120000.0,,,,,0.0,3.0,0.5,,10.0,,10.0,,18.0,,5.0,0.0,355.0,0.08,,6.35,12.7,25.4,50.8,101.6,,0.0,5.0,,,,,
Laser Punch / Punch Press,"Rows matched via consistent name-order across all 7 screenshots (confirmed via the highlighted Muratec Motorum Hybrid 2558 2000W row appearing at position 18 in images 4-7). Image 3's Rates/Limits table appeared to have slightly fewer visible rows than the other tables (23 vs 26), so punch_rate/nibble_rate/rapid_traverse_rate/max_sheet_width/max_thickness values for a couple of Amada models (rows 5-6) carry a small risk of a 1-row misalignment - worth spot-checking Amada EML 3610 NT (4000W) against source if precision matters.",Laser Punch - 2500 Watts 250kN Press Force,,5.0,0.85,,,,,,,629.5,,,,,49.06,2.0,1315.0,1.0,22.04,20.0,TRUE,36.3,1.63,8000.0,10,Virtual,55.0,750000.0,80.0,6000.0,,,,13.0,,,,115.0,,,5000.0,1550.0,,,,,,,8.0,8.0,8.0,8.0,8.0,0.5,,,,800.0,6.35,0.5,,,,,,,1.0,150,,,0.0,3.5,1300.0,0.7,,,2500.0,,,250.0,,,,700.0,110000.0,,,,,0.0,3.0,0.5,,10.0,,10.0,,18.0,,5.0,0.0,355.0,0.08,,6.35,12.7,25.4,50.8,101.6,,0.0,4.0,,,,,
Laser Punch / Punch Press,"Rows matched via consistent name-order across all 7 screenshots (confirmed via the highlighted Muratec Motorum Hybrid 2558 2000W row appearing at position 18 in images 4-7). Image 3's Rates/Limits table appeared to have slightly fewer visible rows than the other tables (23 vs 26), so punch_rate/nibble_rate/rapid_traverse_rate/max_sheet_width/max_thickness values for a couple of Amada models (rows 5-6) carry a small risk of a 1-row misalignment - worth spot-checking Amada EML 3610 NT (4000W) against source if precision matters.",Laser Punch - 3000 Watts 220kN Press Force,,5.0,0.85,,,,,,,630.0,,,,,57.97,2.0,1315.0,1.0,23.41,20.0,TRUE,36.3,1.63,8000.0,10,Virtual,60.0,900000.0,80.0,7000.0,,,,13.0,,,,115.0,,,5000.0,1550.0,,,,,,,8.0,8.0,8.0,8.0,8.0,0.5,,,,1000.0,6.35,0.5,,,,,,,1.0,190,,,0.0,3.5,1300.0,0.7,,,3000.0,,,220.0,,,,900.0,110000.0,,,,,0.0,3.0,0.5,,10.0,,10.0,,18.0,,5.0,0.0,355.0,0.08,,6.35,12.7,25.4,50.8,101.6,,0.0,4.0,,,,,
Laser Punch / Punch Press,"Rows matched via consistent name-order across all 7 screenshots (confirmed via the highlighted Muratec Motorum Hybrid 2558 2000W row appearing at position 18 in images 4-7). Image 3's Rates/Limits table appeared to have slightly fewer visible rows than the other tables (23 vs 26), so punch_rate/nibble_rate/rapid_traverse_rate/max_sheet_width/max_thickness values for a couple of Amada models (rows 5-6) carry a small risk of a 1-row misalignment - worth spot-checking Amada EML 3610 NT (4000W) against source if precision matters.",Laser Punch - 4000 Watts 220kN Press Force,,5.0,0.85,,,,,,,631.0,,,,,64.91,2.0,1315.0,1.0,23.41,20.0,TRUE,36.3,1.63,8000.0,10,Virtual,70.0,1000000.0,80.0,7000.0,,,,13.0,,,,120.0,,,5000.0,1550.0,,,,,,,8.0,8.0,8.0,8.0,8.0,0.5,,,,1200.0,6.35,0.5,,,,,,,1.0,190,,,0.0,3.5,1300.0,0.7,,,4000.0,,,220.0,,,,900.0,110000.0,,,,,0.0,3.0,0.5,,10.0,,10.0,,18.0,,5.0,0.0,355.0,0.08,,6.35,12.7,25.4,50.8,101.6,,0.0,4.0,,,,,
Laser Punch / Punch Press,"Rows matched via consistent name-order across all 7 screenshots (confirmed via the highlighted Muratec Motorum Hybrid 2558 2000W row appearing at position 18 in images 4-7). Image 3's Rates/Limits table appeared to have slightly fewer visible rows than the other tables (23 vs 26), so punch_rate/nibble_rate/rapid_traverse_rate/max_sheet_width/max_thickness values for a couple of Amada models (rows 5-6) carry a small risk of a 1-row misalignment - worth spot-checking Amada EML 3610 NT (4000W) against source if precision matters.",Muratec Motorum Hybrid 2558 (2000W),,5.0,0.85,,,,,,,627.5,,,,,47.39,2.0,1315.0,1.0,22.52,20.0,FALSE,36.3,1.63,7360.0,10,Japan,51.2,655000.0,80.0,6900.0,,,,13.0,,,,120.0,,,5000.0,1525.0,,,,,,,6.35,6.35,6.35,6.35,6.35,0.5,,,,800.0,6.35,0.5,,,,,,,1.0,54,,,0.0,3.5,1300.0,0.7,,,2000.0,,,245.0,,,,400.0,125000.0,,,,,0.0,3.0,0.5,,10.0,,10.0,,18.0,,5.0,0.0,355.0,0.08,,6.35,12.7,25.4,50.8,101.6,,0.0,5.0,,,,,
Laser Punch / Punch Press,"Rows matched via consistent name-order across all 7 screenshots (confirmed via the highlighted Muratec Motorum Hybrid 2558 2000W row appearing at position 18 in images 4-7). Image 3's Rates/Limits table appeared to have slightly fewer visible rows than the other tables (23 vs 26), so punch_rate/nibble_rate/rapid_traverse_rate/max_sheet_width/max_thickness values for a couple of Amada models (rows 5-6) carry a small risk of a 1-row misalignment - worth spot-checking Amada EML 3610 NT (4000W) against source if precision matters.",Muratec Motorum Hybrid 2558 (4000W),,5.0,0.85,,,,,,,627.5,,,,,55.07,2.0,1315.0,1.0,22.52,20.0,FALSE,36.3,1.63,7360.0,10,Japan,51.2,710000.0,80.0,6900.0,,,,13.0,,,,120.0,,,5000.0,1525.0,,,,,,,6.35,6.35,6.35,6.35,6.35,0.5,,,,800.0,6.35,0.5,,,,,,,1.0,54,,,0.0,3.5,1300.0,0.7,,,4000.0,,,245.0,,,,400.0,125000.0,,,,,0.0,3.0,0.5,,10.0,,10.0,,18.0,,5.0,0.0,355.0,0.08,,6.35,12.7,25.4,50.8,101.6,,0.0,5.0,,,,,
Laser Punch / Punch Press,"Rows matched via consistent name-order across all 7 screenshots (confirmed via the highlighted Muratec Motorum Hybrid 2558 2000W row appearing at position 18 in images 4-7). Image 3's Rates/Limits table appeared to have slightly fewer visible rows than the other tables (23 vs 26), so punch_rate/nibble_rate/rapid_traverse_rate/max_sheet_width/max_thickness values for a couple of Amada models (rows 5-6) carry a small risk of a 1-row misalignment - worth spot-checking Amada EML 3610 NT (4000W) against source if precision matters.",TruMatic6000 Large (2000W),,5.0,0.85,,,,,,,627.5,,,,,56.59,2.0,1315.0,1.0,23.91,20.0,FALSE,36.3,1.63,7900.0,10,USA,52.0,805000.0,80.0,7460.0,,,,13.0,,,,114.3,,,3050.0,1550.0,,,,,,,8.0,8.0,8.0,8.0,8.0,0.5,,,,917.0,6.35,0.5,,,,,,,1.0,190,,,0.0,3.5,1300.0,0.7,,,2000.0,,,220.0,,,,900.0,108000.0,,,,,0.0,3.0,0.5,,10.0,,10.0,,18.0,,5.0,0.0,355.0,0.08,,6.35,12.7,25.4,50.8,101.6,,0.0,3.6,,,,,
Laser Punch / Punch Press,"Rows matched via consistent name-order across all 7 screenshots (confirmed via the highlighted Muratec Motorum Hybrid 2558 2000W row appearing at position 18 in images 4-7). Image 3's Rates/Limits table appeared to have slightly fewer visible rows than the other tables (23 vs 26), so punch_rate/nibble_rate/rapid_traverse_rate/max_sheet_width/max_thickness values for a couple of Amada models (rows 5-6) carry a small risk of a 1-row misalignment - worth spot-checking Amada EML 3610 NT (4000W) against source if precision matters.",TruMatic6000 Large (2700W),,5.0,0.85,,,,,,,627.5,,,,,64.52,2.0,1315.0,1.0,23.91,20.0,FALSE,36.3,1.63,7900.0,10,USA,58.4,920000.0,80.0,7460.0,,,,13.0,,,,114.3,,,3050.0,1550.0,,,,,,,8.0,8.0,8.0,8.0,8.0,0.5,,,,917.0,6.35,0.5,,,,,,,1.0,190,,,0.0,3.5,1300.0,0.7,,,2700.0,,,220.0,,,,900.0,108000.0,,,,,0.0,3.0,0.5,,10.0,,10.0,,18.0,,5.0,0.0,355.0,0.08,,6.35,12.7,25.4,50.8,101.6,,0.0,3.6,,,,,
Laser Punch / Punch Press,"Rows matched via consistent name-order across all 7 screenshots (confirmed via the highlighted Muratec Motorum Hybrid 2558 2000W row appearing at position 18 in images 4-7). Image 3's Rates/Limits table appeared to have slightly fewer visible rows than the other tables (23 vs 26), so punch_rate/nibble_rate/rapid_traverse_rate/max_sheet_width/max_thickness values for a couple of Amada models (rows 5-6) carry a small risk of a 1-row misalignment - worth spot-checking Amada EML 3610 NT (4000W) against source if precision matters.",TruMatic6000 Large (3200W),,5.0,0.85,,,,,,,627.5,,,,,65.42,2.0,1315.0,1.0,23.91,20.0,FALSE,36.3,1.63,7900.0,10,USA,60.8,1035000.0,80.0,7460.0,,,,13.0,,,,114.3,,,3050.0,1550.0,,,,,,,8.0,8.0,8.0,8.0,8.0,0.5,,,,917.0,6.35,0.5,,,,,,,1.0,190,,,0.0,3.5,1300.0,0.7,,,3200.0,,,220.0,,,,900.0,108000.0,,,,,0.0,3.0,0.5,,10.0,,10.0,,18.0,,5.0,0.0,355.0,0.08,,6.35,12.7,25.4,50.8,101.6,,0.0,3.6,,,,,
